DSCode,Date,TR_Price,Stale,WeeklyLnReturn,DailyLnReturn
874227,2003-04-25,203.36,NULL,-0.0143051,-0.0168227
874227,2003-04-28,202.59,NULL,-0.0237543,-0.00379358
874227,2003-04-29,202.33,NULL,-0.039253,-0.0012842
874227,2003-04-30,201.03,NULL,-0.0395497,-0.00644588
874227,2003-05-01,201.03,NULL,-0.0283463,0
874227,2003-05-02,202.59,NULL,-0.00379358,0.00773008
874227,2003-05-05,209.4,NULL,0.0330621,0.0330621
874227,2003-05-06,212.41,NULL,0.0486183,0.0142721
874227,2003-05-07,212.16,NULL,0.0538866,-0.00117766
874227,2003-05-08,209.22,NULL,0.0399322,-0.0139544
874227,2003-05-09,208.1,NULL,0.0268345,-0.0053676
874227,2003-05-12,212.67,NULL,0.0154954,0.0217229
874227,2003-05-13,212.16,NULL,-0.00117766,-0.00240096
874227,2003-05-14,211.29,NULL,-0.00410911,-0.00410911
874227,2003-05-15,211.38,NULL,0.0102711,0.000425864
874227,2003-05-16,211.98,NULL,0.0184732,0.00283447
874227,2003-05-19,211.12,NULL,-0.00731498,-0.00406524
874227,2003-05-20,210.86,NULL,-0.0061463,-0.00123229
874227,2003-05-21,209.22,NULL,-0.00984527,-0.00780808
874227,2003-05-22,210.86,NULL,-0.00246306,0.00780808
874227,2003-05-23,212.5,NULL,0.00245006,0.00774758
874227,2003-05-26,212.5,NULL,0.0065153,0
874227,2003-05-27,212.07,NULL,0.005722,-0.00202558
874227,2003-05-28,209.31,NULL,0.000430077,-0.0131
874227,2003-05-29,206.29,NULL,-0.0219115,-0.0145335
874227,2003-05-30,204.66,NULL,-0.0375919,-0.00793288
874227,2003-06-02,205.26,NULL,-0.0346645,0.0029274
874227,2003-06-03,208.41,NULL,-0.0174091,0.0152298
874227,2003-06-04,208.36,NULL,-0.00454905,-0.00023994
874227,2003-06-05,206.9,NULL,0.00295264,-0.00703177
874227,2003-06-06,206.72,NULL,0.0100152,-0.000870364
874227,2003-06-09,206.55,NULL,0.00626505,-0.000822707
874227,2003-06-10,206.9,NULL,-0.00727171,0.00169307
874227,2003-06-11,206.9,NULL,-0.00703177,0
874227,2003-06-12,208.19,NULL,0.00621554,0.00621554
874227,2003-06-13,211.21,NULL,0.0214877,0.0144018
874227,2003-06-16,212.5,NULL,0.0283995,0.00608909
874227,2003-06-17,214.22,NULL,0.0347679,0.00806154
874227,2003-06-18,215.52,NULL,0.0408181,0.00605019
874227,2003-06-19,214.74,NULL,0.0309769,-0.00362572
874227,2003-06-20,215,NULL,0.0177851,0.00121003
874227,2003-06-23,215.61,NULL,0.0145292,0.00283319
874227,2003-06-24,215.69,NULL,0.00683867,0.000370971
874227,2003-06-25,212.41,NULL,-0.0145353,-0.0153238
874227,2003-06-26,211.81,NULL,-0.0137383,-0.00282872
874227,2003-06-27,210,NULL,-0.0235305,-0.00858212
874227,2003-06-30,209.48,NULL,-0.028843,-0.00247926
874227,2003-07-01,208.62,NULL,-0.0333278,-0.00411385
874227,2003-07-02,209.31,NULL,-0.014702,0.00330199
874227,2003-07-03,207.5,NULL,-0.0205583,-0.00868507
874227,2003-07-04,207.5,NULL,-0.0119762,0
874227,2003-07-07,206.9,NULL,-0.0123927,-0.00289575
874227,2003-07-08,204.4,NULL,-0.0204356,-0.0121567
874227,2003-07-09,208.19,NULL,-0.00536528,0.0183723
874227,2003-07-10,210.43,NULL,0.0140217,0.0107019
874227,2003-07-11,210.34,NULL,0.0135939,-0.000427787
874227,2003-07-14,213.19,NULL,0.0299482,0.0134585
874227,2003-07-15,209.31,NULL,0.0237375,-0.0183674
874227,2003-07-16,206.9,NULL,-0.00621554,-0.0115808
874227,2003-07-17,206.55,NULL,-0.0186105,-0.00169307
874227,2003-07-18,205.95,NULL,-0.0210918,-0.00290909
874227,2003-07-21,204.14,NULL,-0.0433778,-0.00882739
874227,2003-07-22,204.53,NULL,-0.0231017,0.00190863
874227,2003-07-23,206.72,NULL,-0.000870364,0.0106506
874227,2003-07-24,206.47,NULL,-0.00038739,-0.0012101
874227,2003-07-25,205.77,NULL,-0.000874381,-0.00339608
874227,2003-07-28,206.9,NULL,0.0134296,0.00547654
874227,2003-07-29,208.1,NULL,0.0173041,0.00578315
874227,2003-07-30,207.42,NULL,0.0033805,-0.00327301
874227,2003-07-31,207.16,NULL,0.00333632,-0.00125428
874227,2003-08-01,206.29,NULL,0.00252391,-0.0042085
874227,2003-08-04,207.18,NULL,0.0013524,0.00430503
874227,2003-08-05,205.86,NULL,-0.0108224,-0.00639165
874227,2003-08-06,206.47,NULL,-0.0045906,0.0029588
874227,2003-08-07,207.07,NULL,-0.000434541,0.00290178
874227,2003-08-08,208.19,NULL,0.00916818,0.00539422
874227,2003-08-11,215,NULL,0.03705,0.0321869
874227,2003-08-12,217.06,NULL,0.0529775,0.00953578
874227,2003-08-13,216.12,NULL,0.0456787,-0.00434
874227,2003-08-14,216.51,NULL,0.0445798,0.00180293
874227,2003-08-15,216.38,NULL,0.038585,-0.000600614
874227,2003-08-18,217.06,NULL,0.00953578,0.00313769
874227,2003-08-19,217.97,NULL,0.00418363,0.00418363
874227,2003-08-20,218.68,NULL,0.0117757,0.00325204
874227,2003-08-21,219.14,NULL,0.0120741,0.00210132
874227,2003-08-22,219.31,NULL,0.0134501,0.000775459
874227,2003-08-25,216.72,NULL,-0.00156762,-0.0118801
874227,2003-08-26,217.76,NULL,-0.0009639,0.00478734
874227,2003-08-27,217.59,NULL,-0.00499692,-0.000780981
874227,2003-08-28,218.02,NULL,-0.00512399,0.00197424
874227,2003-08-29,218.1,NULL,-0.00553258,0.000366872
874227,2003-09-01,218.1,NULL,0.00634748,0
874227,2003-09-02,218.15,NULL,0.00178936,0.000229226
874227,2003-09-03,218.1,NULL,0.00234112,-0.000229226
874227,2003-09-04,217.46,NULL,-0.00257188,-0.00293875
874227,2003-09-05,216.9,NULL,-0.00551726,-0.00257851
874227,2003-09-08,216.85,NULL,-0.0057478,-0.000230548
874227,2003-09-09,217.5,NULL,-0.00298405,0.00299298
874227,2003-09-10,217.59,NULL,-0.00234112,0.000413708
874227,2003-09-11,216.81,NULL,-0.00299353,-0.00359116
874227,2003-09-12,216.21,NULL,-0.00318626,-0.00277124
874227,2003-09-15,213.97,NULL,-0.0133701,-0.0104143
874227,2003-09-16,217.33,NULL,-0.000781915,0.0155811
874227,2003-09-17,214.66,NULL,-0.0135572,-0.0123616
874227,2003-09-18,215.52,NULL,-0.00596768,0.00399833
874227,2003-09-19,218.71,NULL,0.0114965,0.0146929
874227,2003-09-22,217.67,NULL,0.0171443,-0.0047665
874227,2003-09-23,217.59,NULL,0.00119562,-0.000367596
874227,2003-09-24,216.55,NULL,0.00876609,-0.00479109
874227,2003-09-25,216.38,NULL,0.00398241,-0.000785346
874227,2003-09-26,215.52,NULL,-0.0146929,-0.00398241
874227,2003-09-29,215.95,NULL,-0.00793326,0.00199319
874227,2003-09-30,215.17,NULL,-0.0111841,-0.00361849
874227,2003-10-01,216.55,NULL,0,0.00639305
874227,2003-10-02,216.9,NULL,0.0024003,0.00161495
874227,2003-10-03,218.49,NULL,0.0136865,0.00730383
874227,2003-10-06,217.67,NULL,0.00793326,-0.00376009
874227,2003-10-07,217.41,NULL,0.0103566,-0.00119518
874227,2003-10-08,217.59,NULL,0.00479109,0.000827586
874227,2003-10-09,217.54,NULL,0.00294632,-0.000229816
874227,2003-10-10,217.16,NULL,-0.00610584,-0.00174833
874227,2003-10-13,218.32,NULL,0.00298172,0.00532747
874227,2003-10-14,219.83,NULL,0.0110695,0.00689264
874227,2003-10-15,220.34,NULL,0.0125592,0.00231729
874227,2003-10-16,223.49,NULL,0.0269839,0.0141949
874227,2003-10-17,220.69,NULL,0.0161246,-0.0126077
874227,2003-10-20,217.93,NULL,-0.00178797,-0.0125851
874227,2003-10-21,219.14,NULL,-0.00314373,0.00553688
874227,2003-10-22,217.76,NULL,-0.0117783,-0.00631726
874227,2003-10-23,218.1,NULL,-0.024413,0.00156013
874227,2003-10-24,219.14,NULL,-0.00704821,0.00475712
874227,2003-10-27,219.91,NULL,0.00904446,0.00350758
874227,2003-10-28,222.97,NULL,0.0173264,0.0138189
874227,2003-10-29,223.28,NULL,0.0250331,0.00138936
874227,2003-10-30,224.15,NULL,0.0273618,0.00388888
874227,2003-10-31,223.49,NULL,0.0196559,-0.0029488
874227,2003-11-03,226.59,NULL,0.0299238,0.0137755
874227,2003-11-04,230,NULL,0.0310421,0.0149371
874227,2003-11-05,230.17,NULL,0.0303916,0.000738857
874227,2003-11-06,230.26,NULL,0.0268936,0.000390939
874227,2003-11-07,230,NULL,0.0287126,-0.0011298
874227,2003-11-10,229.22,NULL,0.01154,-0.00339707
874227,2003-11-11,230.43,NULL,0.00186782,0.00526489
874227,2003-11-12,231.64,NULL,0.00636628,0.00523731
874227,2003-11-13,231.9,NULL,0.00709714,0.0011218
874227,2003-11-14,233.62,NULL,0.0156166,0.00738962
874227,2003-11-17,234.66,NULL,0.0234554,0.00444179
874227,2003-11-18,235.26,NULL,0.0207442,0.00255363
874227,2003-11-19,235.78,NULL,0.0177147,0.00220788
874227,2003-11-20,236.29,NULL,0.0187536,0.0021607
874227,2003-11-21,237.76,NULL,0.0175659,0.0062019
874227,2003-11-24,239.48,NULL,0.0203322,0.00720814
874227,2003-11-25,242.33,NULL,0.0296091,0.0118305
874227,2003-11-26,240.09,NULL,0.0181147,-0.00928658
874227,2003-11-27,240.09,NULL,0.015954,0
874227,2003-11-28,241.47,NULL,0.0154835,0.00573139
874227,2003-12-01,241.55,NULL,0.00860658,0.000331249
874227,2003-12-02,241.72,NULL,-0.0025204,0.000703541
874227,2003-12-03,241.25,NULL,0.00481989,-0.00194629
874227,2003-12-04,241.64,NULL,0.00643516,0.00161528
874227,2003-12-05,241.36,NULL,-0.000455647,-0.00115942
874227,2003-12-08,241.25,NULL,-0.00124275,-0.000455855
874227,2003-12-09,240.95,NULL,-0.00319059,-0.0012443
874227,2003-12-10,240.95,NULL,-0.0012443,0
874227,2003-12-11,240.69,NULL,-0.00393922,-0.00107964
874227,2003-12-12,239.91,NULL,-0.00602574,-0.00324595
874227,2003-12-15,238.19,NULL,-0.0127651,-0.00719518
874227,2003-12-16,238.19,NULL,-0.0115208,0
874227,2003-12-17,235.86,NULL,-0.021351,-0.00983027
874227,2003-12-18,238.02,NULL,-0.0111551,0.00911629
874227,2003-12-19,238.62,NULL,-0.00539152,0.00251762
874227,2003-12-22,239.22,NULL,0.00431496,0.0025113
874227,2003-12-23,237.7,NULL,-0.0020593,-0.00637426
874227,2003-12-24,238.79,NULL,0.0123461,0.00457513
874227,2003-12-25,238.79,NULL,0.0032298,0
874227,2003-12-26,238.53,NULL,-0.00037724,-0.00108942
874227,2003-12-29,241.38,NULL,0.00898882,0.0118774
874227,2003-12-30,242.67,NULL,0.0206931,0.00533004
874227,2003-12-31,242.67,NULL,0.016118,0
874227,2004-01-01,242.67,NULL,0.016118,0
874227,2004-01-02,241.64,NULL,0.0129539,-0.00425348
874227,2004-01-05,244.22,NULL,0.011697,0.0106204
874227,2004-01-06,246.38,NULL,0.0151726,0.0088056
874227,2004-01-07,247.76,NULL,0.020758,0.00558548
874227,2004-01-08,244.48,NULL,0.00743101,-0.013327
874227,2004-01-09,246.12,NULL,0.0183702,0.00668572
874227,2004-01-12,245.26,NULL,0.00424941,-0.00350035
874227,2004-01-13,246.97,NULL,0.00239181,0.006948
874227,2004-01-14,247.56,NULL,-0.000807559,0.00238611
874227,2004-01-15,246.29,NULL,0.0073762,-0.00514327
874227,2004-01-16,247.63,NULL,0.00611647,0.00542599
874227,2004-01-19,247.63,NULL,0.00961682,0
874227,2004-01-20,249.14,NULL,0.00874812,0.00607929
874227,2004-01-21,251.29,NULL,0.0149547,0.00859266
874227,2004-01-22,254.31,NULL,0.0320443,0.0119463
874227,2004-01-23,257.5,NULL,0.039084,0.0124657
874227,2004-01-26,260.04,NULL,0.0488998,0.00981575
874227,2004-01-27,258.79,NULL,0.0380019,-0.00481854
874227,2004-01-28,255.59,NULL,0.0169669,-0.0124423
874227,2004-01-29,254.14,NULL,-0.000668699,-0.0056893
874227,2004-01-30,256.98,NULL,-0.00202146,0.011113
874227,2004-02-02,257.76,NULL,-0.00880655,0.00303066
874227,2004-02-03,260.69,NULL,0.00731504,0.011303
874227,2004-02-04,259.91,NULL,0.0167608,-0.00299654
874227,2004-02-05,258.28,NULL,0.016159,-0.00629115
874227,2004-02-06,258.79,NULL,0.00701866,0.00197265
874227,2004-02-09,259.66,NULL,0.00734416,0.00335616
874227,2004-02-10,263.97,NULL,0.0125035,0.0164624
874227,2004-02-11,263.53,NULL,0.0138318,-0.00166825
874227,2004-02-12,263.79,NULL,0.0211091,0.000986119
874227,2004-02-13,264.09,NULL,0.020273,0.00113662
874227,2004-02-16,264.09,NULL,0.0169169,0
874227,2004-02-17,264.83,NULL,0.00325265,0.00279816
874227,2004-02-18,266.64,NULL,0.0117322,0.00681132
874227,2004-02-19,267.94,NULL,0.0156097,0.00486364
874227,2004-02-20,268.36,NULL,0.0160394,0.00156629
874227,2004-02-23,271.55,NULL,0.0278563,0.0118169
874227,2004-02-24,273.28,NULL,0.0314088,0.00635063
874227,2004-02-25,273.53,NULL,0.0255119,0.000914394
874227,2004-02-26,272.41,NULL,0.0165452,-0.00410302
874227,2004-02-27,270.09,NULL,0.00642587,-0.00855305
874227,2004-03-01,269.05,NULL,-0.00924905,-0.003858
874227,2004-03-02,267.67,NULL,-0.020742,-0.00514236
874227,2004-03-03,264.05,NULL,-0.0352728,-0.0136164
874227,2004-03-04,263.36,NULL,-0.0337864,-0.00261656
874227,2004-03-05,267.07,NULL,-0.0112444,0.0139889
874227,2004-03-08,269.98,NULL,0.00345065,0.0108371
874227,2004-03-09,272.07,NULL,0.0163045,0.0077115
874227,2004-03-10,268.97,NULL,0.0184614,-0.0114595
874227,2004-03-11,262.94,NULL,-0.00159605,-0.022674
874227,2004-03-12,264.22,NULL,-0.0107287,0.00485622
874227,2004-03-15,264.66,NULL,-0.0199019,0.00166389
874227,2004-03-16,263.62,NULL,-0.0315507,-0.00393731
874227,2004-03-17,264.48,NULL,-0.0168342,0.00325696
874227,2004-03-18,264.09,NULL,0.00436408,-0.00147568
874227,2004-03-19,265.09,NULL,0.0032873,0.00377944
874227,2004-03-22,264.31,NULL,-0.00132333,-0.00294673
874227,2004-03-23,262.07,NULL,-0.00589703,-0.00851101
874227,2004-03-24,261.46,NULL,-0.0114843,-0.00233034
874227,2004-03-25,262.54,NULL,-0.0058865,0.00412214
874227,2004-03-26,263.71,NULL,-0.00521938,0.00444656
874227,2004-03-29,265.04,NULL,0.0027581,0.00503074
874227,2004-03-30,267.24,NULL,0.0195355,0.00826637
874227,2004-03-31,268.19,NULL,0.0254144,0.00354855
874227,2004-04-01,269.74,NULL,0.0270551,0.00576285
874227,2004-04-02,271.12,NULL,0.0277115,0.005103
874227,2004-04-05,273.02,NULL,0.0296643,0.00698353
874227,2004-04-06,271.55,NULL,0.0159992,-0.00539877
874227,2004-04-07,271.47,NULL,0.012156,-0.000294648
874227,2004-04-08,270.73,NULL,0.00366348,-0.00272962
874227,2004-04-09,270.73,NULL,-0.00143951,0
874227,2004-04-12,274.48,NULL,0.00533335,0.0137564
874227,2004-04-13,268.79,NULL,-0.0102159,-0.020948
874227,2004-04-14,270.34,NULL,-0.00417121,0.00575002
874227,2004-04-15,265.86,NULL,-0.0181522,-0.0167106
874227,2004-04-16,265.3,NULL,-0.0202608,-0.00210859
874227,2004-04-19,267.24,NULL,-0.0267313,0.00728587
874227,2004-04-20,265.43,NULL,-0.0125793,-0.00679598
874227,2004-04-21,264.27,NULL,-0.0227091,-0.00437984
874227,2004-04-22,263.45,NULL,-0.00910626,-0.00310771
874227,2004-04-23,268.02,NULL,0.0102003,0.017198
874227,2004-04-26,267.59,NULL,0.00130883,-0.00160565
874227,2004-04-27,267.41,NULL,0.00743191,-0.000672897
874227,2004-04-28,268.53,NULL,0.0159913,0.00417958
874227,2004-04-29,268.1,NULL,0.0174964,-0.00160259
874227,2004-04-30,268.88,NULL,0.00320358,0.00290514
874227,2004-05-03,267.24,NULL,-0.00130883,-0.00611805
874227,2004-05-04,265.43,NULL,-0.00743191,-0.00679598
874227,2004-05-05,267.68,NULL,-0.0031704,0.00844108
874227,2004-05-06,262.33,NULL,-0.0217568,-0.020189
874227,2004-05-07,262.33,NULL,-0.0246619,0
874227,2004-05-10,249.14,NULL,-0.0701321,-0.0515883
874227,2004-05-11,252.76,NULL,-0.0489107,0.0144254
874227,2004-05-12,249.09,NULL,-0.071978,-0.0146261
874227,2004-05-13,245.78,NULL,-0.0651664,-0.0133775
874227,2004-05-14,249.14,NULL,-0.0515883,0.0135782
874227,2004-05-17,248.36,NULL,-0.00313568,-0.00313568
874227,2004-05-18,253.23,NULL,0.00185774,0.0194189
874227,2004-05-19,255.17,NULL,0.0241157,0.00763182
874227,2004-05-20,257.5,NULL,0.0465829,0.00908973
874227,2004-05-21,256.21,NULL,0.0279824,-0.0050223
874227,2004-05-24,252.93,NULL,0.0182335,-0.0128847
874227,2004-05-25,250,NULL,-0.0128372,-0.0116519
874227,2004-05-26,251.64,NULL,-0.0139305,0.00653858
874227,2004-05-27,255.17,NULL,-0.00908973,0.0139305
874227,2004-05-28,256.21,NULL,0,0.00406743
874227,2004-05-31,256.21,NULL,0.0128847,0
874227,2004-06-01,258.28,NULL,0.0325833,0.00804685
874227,2004-06-02,258.02,NULL,0.0250376,-0.00100717
874227,2004-06-03,254.57,NULL,-0.00235414,-0.0134613
874227,2004-06-04,256.81,NULL,0.00233909,0.00876066
874227,2004-06-07,258.1,NULL,0.00734969,0.0050106
874227,2004-06-08,257.59,NULL,-0.00267509,-0.00197793
874227,2004-06-09,257.76,NULL,-0.00100818,0.000659746
874227,2004-06-10,257.33,NULL,0.0107835,-0.00166961
874227,2004-06-11,257.33,NULL,0.0020228,0
874227,2004-06-14,255.32,NULL,-0.0108294,-0.00784165
874227,2004-06-15,256.03,NULL,-0.00607455,0.00277696
874227,2004-06-16,253.87,NULL,-0.0152066,-0.0084723
874227,2004-06-17,253.36,NULL,-0.0155479,-0.00201092
874227,2004-06-18,250.85,NULL,-0.0255042,-0.00995625
874227,2004-06-21,249.83,NULL,-0.021737,-0.00407446
874227,2004-06-22,247.76,NULL,-0.0328341,-0.00832015
874227,2004-06-23,249.83,NULL,-0.0160416,0.00832015
874227,2004-06-24,250.86,NULL,-0.00991639,0.00411433
874227,2004-06-25,252.16,NULL,0.00520866,0.00516879
874227,2004-06-28,251.08,NULL,0.00499093,-0.00429219
874227,2004-06-29,253.28,NULL,0.0220351,0.00872398
874227,2004-06-30,254.74,NULL,0.0194627,0.00574782
874227,2004-07-01,257.59,NULL,0.0264742,0.0111258
874227,2004-07-02,258.62,NULL,0.025296,0.00399063
874227,2004-07-05,258.62,NULL,0.0295882,0
874227,2004-07-06,259.14,NULL,0.0228729,0.00200865
874227,2004-07-07,258.45,NULL,0.0144588,-0.0026662
874227,2004-07-08,258.62,NULL,0.00399063,0.000657551
874227,2004-07-09,258.28,NULL,-0.00131554,-0.00131554
874227,2004-07-12,259.14,NULL,0.00200865,0.00332419
874227,2004-07-13,260.6,NULL,0.00561821,0.00561821
874227,2004-07-14,258.88,NULL,0.00166238,-0.00662203
874227,2004-07-15,259.35,NULL,0.0028187,0.00181387
874227,2004-07-16,260.43,NULL,0.00828984,0.00415561
874227,2004-07-19,260.04,NULL,0.00346701,-0.00149865
874227,2004-07-20,258.28,NULL,-0.0089424,-0.0067912
874227,2004-07-21,258.1,NULL,-0.00301753,-0.000697161
874227,2004-07-22,254.7,NULL,-0.0180921,-0.0132607
874227,2004-07-23,253.53,NULL,-0.026852,-0.00460422
874227,2004-07-26,250.34,NULL,-0.0380155,-0.0126622
874227,2004-07-27,250.95,NULL,-0.0287906,0.00243372
874227,2004-07-28,249.91,NULL,-0.0322463,-0.00415286
874227,2004-07-29,252.59,NULL,-0.00831876,0.0106668
874227,2004-07-30,249.48,NULL,-0.0161034,-0.0123889
874227,2004-08-02,249.99,NULL,-0.00139908,0.00204217
874227,2004-08-03,247.67,NULL,-0.0131565,-0.0093237
874227,2004-08-04,245.09,NULL,-0.0194754,-0.0104717
874227,2004-08-05,245.78,NULL,-0.0273308,0.00281134
874227,2004-08-06,246.27,NULL,-0.0129503,0.00199167
874227,2004-08-09,240.52,NULL,-0.0386177,-0.0236252
874227,2004-08-10,247.41,NULL,-0.00105034,0.0282436
874227,2004-08-11,245.26,NULL,0.000693382,-0.00872801
874227,2004-08-12,244.05,NULL,-0.0070637,-0.00494575
874227,2004-08-13,243.97,NULL,-0.00938323,-0.000327855
874227,2004-08-16,244.14,NULL,0.0149386,0.000696564
874227,2004-08-17,248.36,NULL,0.00383243,0.0171375
874227,2004-08-18,248.53,NULL,0.0132447,0.000684256
874227,2004-08-19,248.37,NULL,0.0175464,-0.000643993
874227,2004-08-20,249.48,NULL,0.0223335,0.00445918
874227,2004-08-23,247.07,NULL,0.0119299,-0.00970705
874227,2004-08-24,243.97,NULL,-0.017834,-0.0126264
874227,2004-08-25,247.59,NULL,-0.00378941,0.0147289
874227,2004-08-26,247.41,NULL,-0.00387269,-0.000727273
874227,2004-08-27,247.5,NULL,-0.00796817,0.000363703
874227,2004-08-30,247.2,NULL,0.000526028,-0.00121286
874227,2004-08-31,249.48,NULL,0.0223335,0.00918103
874227,2004-09-01,247.59,NULL,0,-0.0076046
874227,2004-09-02,248.45,NULL,0.00419474,0.00346747
874227,2004-09-03,247.33,NULL,-0.000687105,-0.00451814
874227,2004-09-06,247.33,NULL,0.000525752,0
874227,2004-09-07,249.05,NULL,-0.00172507,0.0069302
874227,2004-09-08,249.91,NULL,0.0093267,0.00344717
874227,2004-09-09,248.45,NULL,0,-0.00585923
874227,2004-09-10,247.58,NULL,0.00101028,-0.00350786
874227,2004-09-13,247.41,NULL,0.000323402,-0.000686883
874227,2004-09-14,248.36,NULL,-0.00277437,0.00383243
874227,2004-09-15,247.67,NULL,-0.00900364,-0.00278209
874227,2004-09-16,247.54,NULL,-0.00366943,-0.00052503
874227,2004-09-17,247.5,NULL,-0.00032318,-0.000161603
874227,2004-09-20,247.59,NULL,0.000727273,0.00036357
874227,2004-09-21,248.45,NULL,0.000362312,0.00346747
874227,2004-09-22,250,NULL,0.0093637,0.0062193
874227,2004-09-23,250.78,NULL,0.0130039,0.00311514
874227,2004-09-24,248.36,NULL,0.00346872,-0.00969675
874227,2004-09-27,247.54,NULL,-0.000201967,-0.00330712
874227,2004-09-28,248.1,NULL,-0.00140973,0.00225971
874227,2004-09-29,247.72,NULL,-0.00916184,-0.00153281
874227,2004-09-30,247.5,NULL,-0.0131655,-0.000888494
874227,2004-10-01,244.83,NULL,-0.0143152,-0.0108465
874227,2004-10-04,244.66,NULL,-0.0117027,-0.000694601
874227,2004-10-05,245.95,NULL,-0.00870363,0.00525877
874227,2004-10-06,244.91,NULL,-0.0114083,-0.00423747
874227,2004-10-07,244.48,NULL,-0.0122771,-0.00175729
874227,2004-10-08,244.83,NULL,0,0.00143059
874227,2004-10-11,244.83,NULL,0.000694601,0
874227,2004-10-12,245.17,NULL,-0.00317642,0.00138776
874227,2004-10-13,244.87,NULL,-0.000163339,-0.00122439
874227,2004-10-14,242.24,NULL,-0.00920454,-0.0107985
874227,2004-10-15,244.57,NULL,-0.00106253,0.0095726
874227,2004-10-18,245,NULL,0.000694118,0.00175664
874227,2004-10-19,242.67,NULL,-0.0102494,-0.00955572
874227,2004-10-20,240.95,NULL,-0.016138,-0.00711305
874227,2004-10-21,234.22,NULL,-0.0336681,-0.0283286
874227,2004-10-22,233.79,NULL,-0.0450783,-0.00183757
874227,2004-10-25,233.02,NULL,-0.0501339,-0.00329899
874227,2004-10-26,242.59,NULL,-0.00032972,0.0402485
874227,2004-10-27,241.29,NULL,0.00141009,-0.00537325
874227,2004-10-28,240.69,NULL,0.027249,-0.00248973
874227,2004-10-29,241.72,NULL,0.0333568,0.00427023
874227,2004-11-01,242.15,NULL,0.0384331,0.00177734
874227,2004-11-02,241.38,NULL,-0.00500032,-0.00318491
874227,2004-11-03,238.45,NULL,-0.0118399,-0.0122128
874227,2004-11-04,240.69,NULL,0,0.00935015
874227,2004-11-05,238.36,NULL,-0.0139979,-0.00972766
874227,2004-11-08,241.55,NULL,-0.00248088,0.0132944
874227,2004-11-09,244.14,NULL,0.0113694,0.0106653
874227,2004-11-10,243.53,NULL,0.0210805,-0.00250169
874227,2004-11-11,243.01,NULL,0.0095928,-0.00213754
874227,2004-11-12,238.02,NULL,-0.00142743,-0.0207479
874227,2004-11-15,240.78,NULL,-0.00319284,0.011529
874227,2004-11-16,244.48,NULL,0.00139167,0.0152499
874227,2004-11-17,246.64,NULL,0.0126896,0.00879628
874227,2004-11-18,244.74,NULL,0.00709383,-0.00773336
874227,2004-11-19,245.26,NULL,0.0299642,0.00212245
874227,2004-11-22,240.43,NULL,-0.00145467,-0.0198899
874227,2004-11-23,240.52,NULL,-0.0163303,0.000374259
874227,2004-11-24,241.38,NULL,-0.0215573,0.00356921
874227,2004-11-25,241.38,NULL,-0.013824,0
874227,2004-11-26,241.64,NULL,-0.0148699,0.00107656
874227,2004-11-29,241.29,NULL,0.00357054,-0.00144949
874227,2004-11-30,239.66,NULL,-0.00358199,-0.00677828
874227,2004-12-01,240.39,NULL,-0.00410985,0.00304135
874227,2004-12-02,242.67,NULL,0.00533004,0.00943989
874227,2004-12-03,243.79,NULL,0.00885818,0.0046047
874227,2004-12-06,241.29,NULL,0,-0.0103077
874227,2004-12-07,241.47,NULL,0.00752399,0.000745712
874227,2004-12-08,242.85,NULL,0.0101814,0.00569873
874227,2004-12-09,241.55,NULL,-0.004626,-0.00536748
874227,2004-12-10,240.69,NULL,-0.0127974,-0.00356669
874227,2004-12-13,240.6,NULL,-0.00286373,-0.000373995
874227,2004-12-14,241.54,NULL,0.000289849,0.00389929
874227,2004-12-15,243.97,NULL,0.0046013,0.0100102
874227,2004-12-16,246.59,NULL,0.0206505,0.0106818
874227,2004-12-17,246.73,NULL,0.0247848,0.000567583
874227,2004-12-20,247.76,NULL,0.0293247,0.00416591
874227,2004-12-21,250.52,NULL,0.0365037,0.0110782
874227,2004-12-22,256.25,NULL,0.0491083,0.0226148
874227,2004-12-23,255.95,NULL,0.0372551,-0.00117142
874227,2004-12-24,255.95,NULL,0.0366875,0
874227,2004-12-27,253.19,NULL,0.0216797,-0.0108419
874227,2004-12-28,254.66,NULL,0.0163906,0.00578913
874227,2004-12-29,255.6,NULL,-0.00253981,0.0036844
874227,2004-12-30,254.83,NULL,-0.00438546,-0.00301707
874227,2004-12-31,253.1,NULL,-0.0111974,-0.00681199
874227,2005-01-03,249.91,NULL,-0.0130393,-0.0126838
874227,2005-01-04,246.12,NULL,-0.0341101,-0.0152816
874227,2005-01-05,246.55,NULL,-0.0360489,0.00174559
874227,2005-01-06,247.76,NULL,-0.0281361,0.00489572
874227,2005-01-07,251.63,NULL,-0.00582491,0.0154992
874227,2005-01-10,252.24,NULL,0.00928016,0.00242126
874227,2005-01-11,247.97,NULL,0.00748855,-0.0170732
874227,2005-01-12,247.93,NULL,0.00558164,-0.000161323
874227,2005-01-13,247.41,NULL,-0.00141366,-0.00209957
874227,2005-01-14,246.85,NULL,-0.0191789,-0.00226601
874227,2005-01-17,246.85,NULL,-0.0216002,0
874227,2005-01-18,249.14,NULL,0.00470722,0.00923412
874227,2005-01-19,249.05,NULL,0.00450723,-0.000361308
874227,2005-01-20,251.55,NULL,0.0165949,0.0099881
874227,2005-01-21,259.01,NULL,0.0480858,0.0292249
874227,2005-01-24,258.62,NULL,0.0465789,-0.00150687
